,movieId,overview,rating,Label
1692,53741,three bukowskian torrid night life man search love harry voss young naive love romantic love prince princesses demurely kiss mouth father hero kidnap mother married lonely mountain peak later harry lot learn learn hot fuck alone feel itch also learn handsome men ugly one love unfair one find comfort drinking learn man capable anything absolutely anything get fair share love,2.875,2 star
1693,51209,summer thirty six bomb detonate heart cleveland turf war rag irish mobster danny greene italian mafia base true story kill irishman chronicle greene heroic rise tough cleveland neighborhood become enforcer local mob,3.282608695652174,3 star
1694,55721,annies life mess find lifetime best friend engage simply must serve lillians maid honor though lovelorn break annie bluff way expensive bizarre ritual one chance get perfect shell show lillian bridesmaid far youll go someone love,3.9909090909090894,3 star
1695,1865,captain jack sparrow cross path woman past sure love ruthless con artist use find fabled fountain youth force aboard queen anne revenge ship formidable pirate blackbeard jack find unexpected adventure know fear blackbeard woman past,3.4518779342723005,3 star
1696,8967,impressionistic story texas family film follow life journey eldest son jack innocence childhood disillusion adult year try reconcile complicate relationship father jack find lose soul modern world seek answer origin mean life question existence faith,2.184757505773672,2 star
1697,57276,pina feature length dance film ensemble tanztheater wuppertal pina bausch feature unique inspiring art great german choreographer die summer,2.625,2 star
1698,45658,alcoholic relapse cause lose wife job hold yard sale front lawn attempt start new neighbor might key return form,3.4779411764705883,3 star
1699,59861,lose job middle age man reinvent go back college,2.75,2 star
1700,51540,nick kurt dale thing would make daily grind tolerable would grind intolerable boss dust quit option benefit many drink dubious advice hustle ex con three friend devise convolute seemingly foolproof plan rid respective employer permanently,3.7012285375962106,3 star
1701,49013,star race car lightning mcqueen pal mater head overseas compete world grand prix race road championship become rocky mater get catch intriguing adventure international espionage,2.442359249329759,2 star
1702,1771,predominantly set world war ii steve rogers sickly man brooklyn transform super soldier captain america aid war effort rogers must stop red skull adolf hitler ruthless head weaponry leader organization intend use mysterious device untold power world domination,2.7,2 star
1703,62206,two fledgling criminal kidnap pizza delivery guy strap bomb chest advise mere hour rob bank else,3.5,3 star
1704,67675,concert documentary shot glee live concert summer tour featuring song performance glee fan life story show influenced,2.8,2 star
1705,59435,mona gray year old loner child turn math salvation father become ill adult mona teach subject must help student crises,3.3181818181818183,3 star
1706,60309,mary surratt lone female charge co conspirator assassination trial abraham lincoln whole nation turn force rely reluctant lawyer uncover truth save life,3.8333333333333335,3 star
1707,42973,small corsican village life hélène ordinary single work maid hotel marry happily husband ange fifteen year old daughter modest monotonous life seem predetermined one day clean hotel room meet young seductive american couple play game chess first fascinate passionate game hélène learn great tenacity study rule game perfection count dr kröger mysterious inhabitant help achieve goal positive transition towards liberty hélène go without deeply change relationship family friends inhabitant village,3.0,2 star
1708,58492,documentary brand advertising product placement finance make possible brand advertise product placement,3.486631016042781,3 star
1709,48231,seduce challenge impossible case drive dr carl jung take unbalanced yet beautiful sabina spielrein patient jung weapon method master renowned sigmund freud men fall sabinas spell,3.4371584699453552,3 star
1710,59440,inspirational story estrange family find redemption unlikeliest placesthe mma ring tommy riordan tom hardy ex marine tragic past return home enlist father nick nolte recover alcoholic former wrestling coach train sparta big mma tournament ever hold tommys underdog brother brendan joel edgerton fight way tournament two brother must finally confront force pull apart ensue gut wrench soul stir unforgettable battle life,3.4903846153846154,3 star
