,Unnamed: 0.2,movieId,actor_1_gender,actor_2_gender,actor_1_name,actor_2_name,director_gender,director_name,Unnamed: 0.1,Unnamed: 0,adult,budget,genres,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,rating
1860,26009,27873,0,1,Michael Beck,Annie McEnroe,2,Harley Cokeliss,27961,Science Fiction,False,1000000,Science Fiction,en,Warlords of the 21st Century,"It’s the 21st century, the Oil Wars have made a mess of the planet and the land outside major cities is lawless. After Hunter comes to the aid of Corlie, who has run away from the villainous Straker, he takes her to the peaceful community of Clearwater. Unfortunately for the citizens of Clearwater, Straker fully intends to get Corlie back.",0.815844,Battletruck Films Ltd.,New Zealand,1982-01-01,3000000.0,91.0,English,Battletruck,4.2,5.0,3.4693181818181817
1861,26245,86835,2,1,Christian Bale,Cate Blanchett,2,Terrence Malick,28213,Romance,False,0,Romance,en,Knight of Cups,"Rick is a screenwriter living in Los Angeles. While successful in his career, his life feels empty. Haunted and confused, he finds temporary solace in the decadent Hollywood excess that defines his existence. Women provide a distraction to his daily pain, and every encounter brings him closer to finding his place in the world.",6.88947,Waypoint Entertainment,United States of America,2015-02-08,566006.0,118.0,Deutsch,Knight of Cups,5.7,198.0,2.8439450686641696
1862,26798,5896,1,2,Bo Derek,George Kennedy,0,John Derek,28861,Drama,False,7000000,Drama,en,Bolero,Follows the tale of a young woman’s sexual awakening and subsequent journey around the world in pursuit of her ideal lover. Encounters include an Arabian sheik and a Spanish bullfighter. Her friend and butler accompany her and help to arrange her couplings.,1.456485,Golan-Globus,United States of America,1984-08-31,8914881.0,105.0,English,Bolero,3.4,23.0,3.635897435897436
1863,26906,1615,2,2,Florian Simbeck,John Friedmann,2,Axel Sand,28987,Comedy,False,0,Comedy,de,Erkan & Stefan gegen die Mächte der Finsternis,A couple of slackers find an antique dagger and manage to free the gorgeous female warrior was imprisoned in it by an evil spell. An evil sorcerer is not happy by this turn of events and determines to possess both the blade and the warrior through a sacrificial ceremony. The two heroes manage to rescue the damsel in distress and defeat the wizard and his minions by employing skills mastered through hours of video game play.,0.889831,[],Germany,2002-06-20,4508104.0,80.0,Deutsch,Erkan & Stefan 2,4.1,8.0,3.489307720188474
1864,27037,2189,1,0,Betsy Russell,Gerard Christopher,2,Herb Freed,29127,Comedy,False,0,Comedy,en,Tomboy,"A budding female race-car driver finally meets her racing idol and unbelievably they fall in love...a love that's quickly put to the test when, having received the chance to show her racing talents, the two find themselves in a race for a multi-million dollar sponsorship contract.",7.313067,Crown International Pictures,United States of America,1985-11-14,14100000.0,91.0,English,Tomboy,5.3,13.0,3.4675
1865,27187,158852,1,2,Britt Robertson,George Clooney,2,Brad Bird,29291,Adventure,False,190000000,Adventure,en,Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",22.296076,Walt Disney Pictures,United States of America,2015-05-19,209154322.0,130.0,English,Tomorrowland,6.2,2904.0,3.4166666666666665
1866,27481,134126,0,1,So Ji-sub,Lee Mi-yeon,0,Sangyoon Lim,29632,Drama,False,3500000,Drama,ko,회사원,"Hyeong-Do (So Ji-Sub) is an assassin for a company that masquerades as a metal trading company. One day, he takes on a job partnering with a man Hyun-Yi, who is he is to kill afterwards. Hyun-Yi asks a favor to Hyeong-Do which is to give money to his family.  Hyeong-Do visits Hyun-Yi's home where he meets Hyun-Yi's wife Su-Yeon (Lee Mi-Yeon). Su-Yeon is a former singer whom Hyeong-Do admired in the past. Guilt, an unknown feeling up to this point for Hyeong-Do, begins take over Hyeong-Do.",6.261686,Showbox,South Korea,2012-10-11,7339398.0,96.0,한국어/조선말,A Company Man,6.6,52.0,2.583333333333333
1867,27566,160768,2,2,Benicio del Toro,Mathieu Amalric,2,Arnaud Desplechin,29726,Drama,False,10000000,Drama,en,Jimmy P.,"Adapted from the 1951 non-fiction account by psychoanalyst Georges Devereux, “Psychotherapy Of A Plains Indian,” the film follows the true story of Picard (Del Toro), a Plains Indian of the Blackfeet nation, as he returns from WWII and begins experiencing unexplainable symptoms shortly thereafter. He travels to the famous Winter Hospital in Topeka, Kansas, where he meets Devereux (Amalric), thus beginning a professional and personal friendship guided by compassion and understanding of Native American culture.",4.50333,Why Not Productions,France,2013-09-11,30283.0,117.0,English,Jimmy P.,6.0,30.0,2.75
1868,28049,74458,2,2,Ali Zafar,Imran Khan,2,Ali Zafar,30282,Drama,False,5510000,Drama,hi,Mere Brother Ki Dulhan,"London-based Luv Agnihotri decides to end his bachelorhood and asks his Bollywood film-maker brother, Kush, to find a bride for him - much to the displeasure of his Dehradun-based father. Kush accordingly meets and interviews a variety of women, and finally selects Delhi-based Dimple Dixit, a woman he had known before, to be the perfect match. Dimple and Luv meet on-line, are attracted to each other, and the former travels to India where the two families get the couple formally engaged. It is then Dimple decides that she prefers Kush. Watch as things spiral out of control when she insists that Kush must elope with her.",1.838865,Yash Raj Films,India,2011-09-09,18050000.0,139.0,हिन्दी,Mere Brother Ki Dulhan,6.5,19.0,3.952353357800528
1869,28079,150540,1,1,Amy Poehler,Phyllis Smith,2,Pete Docter,30315,Drama,False,175000000,Drama,en,Inside Out,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",23.985587,Walt Disney Pictures,United States of America,2015-06-09,857611174.0,94.0,English,Inside Out,7.9,6737.0,1.625
1870,28109,5302,1,2,Sandra Bernhard,Steve Antin,0,John Boskovich,30354,Comedy,False,0,Comedy,en,Without You I'm Nothing,"Sandra Bernhard stars in a studio version of her off-Broadway show, blending re-enactments of the original show's pieces with concept vignettes and 'testimonials' to underscore the relationship between a performer and an audience.",0.138263,Management Company Entertainment Group (MCEG),United States of America,1990-05-11,1218730.0,90.0,English,Without You I'm Nothing,5.0,1.0,2.7586206896551726
1871,28133,131634,1,2,Jennifer Lawrence,Josh Hutcherson,2,Francis Lawrence,30396,Action,False,160000000,Action,en,The Hunger Games: Mockingjay - Part 2,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",26.628178,Studio Babelsberg,Germany,2015-11-18,653428261.0,137.0,English,The Hunger Games: Mockingjay - Part 2,6.6,4117.0,2.333333333333333
1872,28230,111237,2,0,Vladimir Ilin,Gerasim Arkhipov,0,Karen Shakhnazarov,30518,Action,False,11000000,Action,ru,Белый тигр,"Great Patriotic War, early 1940s. After barely surviving a battle with a mysterious, ghostly-white Tiger tank, Red Army Sergeant Ivan Naydenov becomes obsessed with its destruction.",9.56013,Mosfilm,Russia,2012-05-03,7200000.0,104.0,Pусский,White Tiger,5.9,24.0,2.0
1873,28358,131940,2,1,Shah Rukh Khan,Aishwarya Rai Bachchan,2,Mansoor Khan,30660,Romance,False,6900000,Romance,hi,Josh,"Shah Rukh Khan and Sharad Kapoor are the leaders of the two rival gangs. Aishwarya Rai is Shah Rukh Khan's twin sister. Shah Rukh is in love with Priya Gill. Chandrachur Singh is Sharad Kapoor's younger brother who studies in a catering college in Bombay. He comes to Goa to visit his brother and plans to go back and start a restaurant there. He sees Aishwarya and falls in love with her. Chandrachur gives up the idea of going back to Bombay and opens a bakery in Goa. When Shah Rukh comes to know about the romance between Aishwarya and Chandrachur, the fight between the gang turns more violent. How the conflict is resolved is the rest of the story. Written by gavin@sunny_deol2009@yahoo.com",4.0315,United Seven Creations,India,2000-06-09,15000000.0,162.0,Deutsch,Josh,6.0,15.0,2.25
1874,28620,25961,0,1,Craig Blair,Emily Bauer,0,Kunihiko Yuyama,30970,Adventure,False,0,Adventure,ja,ディアルガVSパルキアVSダークライ,"Ash and friends (this time accompanied by newcomer Dawn) arrive at an idyllic village on their way to their next Pokemon contest, where chaos will soon erupt with the prophecy of two Pokemon Gods (Dialga and Palkia) and the arrival of a mysterious, seemingly deadly Pokemon named Darkrai, which has the power to distort space and time.",3.851534,[],Japan,2007-07-14,42238454.0,90.0,English,Pokémon: The Rise of Darkrai,6.4,41.0,3.701680672268908
1875,28964,101176,1,1,Barbara Steele,Julia Putnam,0,Jonathan Zarantonello,31364,Horror,False,0,Horror,en,The Butterfly Room,"Ann, a reclusive elegant lady, with an obsession for butterflies, is befriended by the eerily beautiful young Alice. Using her seductive innocence, Alice establishes a disturbing mother daughter relationship with Ann. Lured into her twisted world, Ann soon discovers that she is not the only recipient of the girl's affections. Confronted by Alice's other lady friends, Ann's shock awakens a dark, hidden past, unchaining a spiral of madness: a series of brutal and bizarre crimes that Ann will have to commit to preserve her harmless and deceptive appearances. The only one who recognizes there's something unsettling about Ann, is nine year old Julie, her next door neighbour's daughter. With the inevitable curiosity of a child, Julie begins to explore the corners of Ann's apartment, discovering a dark secret hidden in the walls of the forbidden butterfly room. No one believes what she's seen except for Ann's daughter. Horrified, she realises that the fate of the young girl lies in her hands.",6.569589,Rai Cinema,Italy,2012-08-04,1081.0,87.0,English,The Butterfly Room,5.9,38.0,3.0
1876,29121,153774,0,2,Manuela Martelli,Rutger Hauer,1,Alicia Scherson,31566,Drama,False,0,Drama,it,Il futuro,"When their parents die, Bianca starts to smoke and Tomas is still a virgin. The orphans explore the dangerous streets of adulthood until Bianca finds Maciste, a retired Mr. Universe, and enters his dark mansion in search of a future.",1.051148,[],[],2013-09-06,13983.0,94.0,English,The Future,5.7,9.0,0.5
1877,29135,51917,2,1,Valerio Mastandrea,Sabrina Ferilli,2,Paolo Virzì,31592,Romance,False,5940000,Romance,it,Tutta la vita davanti,"The vicissitudes of a newly graduated girl in the universe of the precarious work. Marta is a well- educated girl; she is curious and silent one, which finds work in the call center of a company that sells a futuristic appliance. So she finds out a new fantastic world formed by young telephone operator and fanatic seller, corporate jingle, motivational dance, prize giving, ovation and penance. A bittersweet picture of modern society narrated through the eyes of a funny young philosopher",3.372144,Medusa Film,Italy,2008-03-28,4250000.0,117.0,Italiano,A Whole Life Ahead,6.5,65.0,2.421875
1878,29568,157544,1,2,Olivia Taylor Dudley,Michael Peña,2,Mark Neveldine,32100,Thriller,False,13000000,Thriller,en,The Vatican Tapes,"In a highly secured vault deep within the walls of Vatican City, the Catholic Church holds thousands of old films and video footage documenting exorcisms/supposed exorcisms and other unexplained religious phenomena they feel the world is not ready to see. This is the first tape - Case 83-G - stolen from these archives and exposed to the public by an anonymous source.",5.149301,Lakeshore Entertainment,United States of America,2015-07-24,1784763.0,91.0,English,The Vatican Tapes,4.6,248.0,2.5
