,movie_id,Label,overview
6615,153774,Disaster,parent die bianca start smoke tomas still virgin orphan explore dangerous street adulthood bianca find maciste retire mr universe enters dark mansion search future
6616,51917,Flop,vicissitude newly graduate girl universe precarious work marta well educate girl curious silent one find work call center company sell futuristic appliance find new fantastic world form young telephone operator fanatic seller corporate jingle motivational dance prize give ovation penance bittersweet picture modern society narrate eye funny young philosopher
6617,301748,Disaster,bet bet tell story vince new england successful divorce attorney vince life one big competition lose unacceptable also apply date life love em leave em approach vince meet jane beautiful successful also extremely drive together enter series entertain wager winner get decide fate loser bet bet
6618,299245,Average,year horrific accident small town school play student school resurrect fail show misguided attempt honor anniversary tragedy soon discover thing well leave alone
6619,315575,Disaster,paul prepare leave tajikistan think back adolescent year childhood mother madness party trip ussr lose virginity friend betray love life
6620,182560,Disaster,woman survive brutal kill family child force confront event day
6621,259963,Disaster,nolan mack soft spoken bank employee undoubtedly love wife joy though cavernous empty house underscore disconnect theyve always nolan find drift familiar present day life pursuit lose time meeting troubled young man name leo drive home begin aimless drive unfamiliar street turn life alter series event
6622,336804,Disaster,turkish village five orphan sister live strict rule member family prepare arrange marriage
6623,337677,Disaster,two young friend embark road trip across france vehicle build
6624,189227,Below Average,das specialise small time kidnap set rule primary important among get involve influential people three jobless youngster meet dass four take assignment hefty sum throw away primary rule end chase dreaded policeman
6625,348892,Above Average,young mute girl pakistan lose india way head back devoted man magnanimous spirit undertakes task get back motherland unite family
6626,281957,Blockbuster,frontiersman hugh glass set path vengeance leave dead bear maul
6627,282984,Below Average,small town college campus philosophy professor existential crisis give life new purpose enters relationship student
6628,38963,Below Average,jeong man low rank traffic cop whose tendency thing book sometimes get trouble pull new bos newly instated police chief lee seung man issue traffic ticket though surprised annoyed unexpected fine police chief big problem town sampo hit string bank robbery reassure public decides carry realistic drill demonstrate police force capability man choose act part bank robber usual fastidious attention detail set commit perfect crime
6629,284286,Flop,marriage dissolve manhattan writer take drive lesson sikh instructor marriage trouble company find courage get back road strength take wheel
6630,307081,Above Average,billy great hope reign junior middleweight box champion impressive career love wife daughter lavish lifestyle however tragedy strike billy hit rock bottom lose family house manager soon find unlikely savior tick willis former fighter train city toughest amateur boxer future line hope fight reclaim trust love
